4|4 Area|POINT M (138.162936826 -33.9128491349999 177.93)
4|4 Area|POINT M (138.175632336 -33.957699388 183.33)
4|4 Area|POINT M (138.190994477 -33.9705307089999 185.63)
4|Service Centre|POINT M (138.153620496 -34.1857723599999 211.53)
4|4 Area|POINT M (138.214673398 -34.242823947 221.73)
4|4 Area|POINT M (138.337960343 -34.431870531 244.58)
4|4 Area|POINT M (138.063244788 -34.148041282 8.3)
4|4 Area|POINT M (137.607747651 -34.5085133489999 16.7)
4|4 Area|POINT M (138.046960116 -34.06273686 42)
4|4 Area|POINT M (138.876503823 -34.591973633 12.5)
4|4 Area|POINT M (138.99407058 -34.4771595829999 33.1)
4|4 Area|POINT M (139.085872429 -34.548948574 6.5)
4|4 Area|POINT M (138.932523893 -35.059679703 33)
4|4 Area|POINT M (139.173203599 -35.1476393849999 59)
4|4 Area|POINT M (139.180210719 -35.149836444 59.66)
4|4 Area|POINT M (139.343094602 -35.1630103639999 75.97)
4|4 Area|POINT M (139.354820758 -35.178467079 78)
4|4 Area|POINT M (139.354820758 -35.178467079 78)
4|4 Area|POINT M (138.299396516 -35.4702569409999 46.5)
4|4 Area|POINT M (138.544560288 -35.4135541799999 7.1)
4|4 Area|POINT M (137.397634317 -35.753213344 14.35)
4|4 Area|POINT M (140.349918234 -34.239308755 0.6)
4|4 Area|POINT M (139.115884161 -33.7629183729999 21.39)
4|4 Area|POINT M (139.3727951 -33.854804443 47.6)
4|4 Area|POINT M (140.128390295 -34.1397954509999 132.5)
4|4 Area|POINT M (140.20656734 -34.151830128 140)
4|4 Area|POINT M (140.504946629 -34.214824818 170.5)
4|4 Area|POINT M (138.666379311 -34.76943377 10.7)
4|4 Area|POINT M (139.127388623 -34.408767919 77.1)
4|4 Area|POINT M (139.134660648 -34.40914313 77.8)
4|4 Area|POINT M (139.217879641 -34.40202485 86)
4|4 Area|POINT M (139.481177026 -34.387774948 110.56)
4|4 Area|POINT M (139.603664881 -34.350334254 122.71)
4|4 Area|POINT M (139.61776112 -34.3448977969999 124.2)
4|4 Area|POINT M (140.000828247 -34.188418191 165)
4|4 Area|POINT M (140.284846611 -34.1927148619999 191.52)
4|4 Area|POINT M (140.33096371 -34.227425567 198)
4|4 Area|POINT M (140.437548767 -34.250069772 208.85)
4|4 Area|POINT M (140.511615611 -34.235880869 217.52)
4|4 Area|POINT M (140.619102937 -34.24076317 227.5)
4|4 Area|POINT M (140.72392534 -34.191062533 239.2)
4|4 Area|POINT M (140.800123271 -34.1862804249999 247.5)
4|4 Area|POINT M (140.880035662 -34.2651265069999 260.5)
4|4 Area|POINT M (140.727722521 -34.721585526 19.94)
4|4 Area|POINT M (140.847665014 -34.885132696 56.25)
4|4 Area|POINT M (140.937923796 -35.140844897 89.6)
4|4 Area|POINT M (140.513749708 -34.618056252 17.56)
4|4 Area|POINT M (139.604257042 -35.1339890639999 138.34)
4|4 Area|POINT M (139.663874381 -35.302346321 16.7)
4|4 Area|POINT M (139.799048956 -35.318574484 29.3)
4|4 Area|POINT M (139.950157703 -35.3652856589999 44.4)
4|4 Area|POINT M (140.173458376 -35.377051603 66)
4|4 Area|POINT M (140.503311999 -35.323186984 98)
4|4 Area|POINT M (140.665316272 -35.296539977 114.28)
4|4 Area|POINT M (140.960696005 -35.2404741079999 145.39)
4|4 Area|POINT M (140.778248889 -35.457742888 19.86)
4|4 Area|POINT M (140.776571896 -35.6397599749999 41.25)
4|4 Area|POINT M (140.801925593 -35.711815542 50.36)
4|4 Area|POINT M (140.790112986 -35.830831303 63.8)
4|4 Area|POINT M (140.750253791 -35.9930076759999 83.42)
4|4 Area|POINT M (139.570003842 -35.385442618 16.5)
4|4 Area|POINT M (139.864582186 -35.705230587 63.22)
4|4 Area|POINT M (140.062979491 -35.888975596 90.63)
4|4 Area|POINT M (140.264263702 -35.9979705169999 113.6)
4|4 Area|POINT M (140.361853667 -36.104443363 128.42)
4|4 Area|POINT M (140.802917422 -36.314084766 175)
4|4 Area|POINT M (140.967215495 -36.3442075959999 190.67)
4|4 Area|POINT M (140.342344512 -36.085611268 0)
4|4 Area|POINT M (140.341611093 -36.194228003 12.34)
4|4 Area|POINT M (140.351443682 -36.3879256459999 34)
4|4 Area|POINT M (140.349910704 -36.4412269869999 40.11)
4|4 Area|POINT M (140.492868303 -36.5997084169999 62.74)
4|4 Area|POINT M (140.608223938 -36.7286145539999 80.66)
4|4 Area|POINT M (140.678253011 -36.837625072 94.55)
4|4 Area|POINT M (140.691215199 -36.876146336 99.01)
4|4 Area|POINT M (140.726291335 -36.945281915 107.36)
4|4 Area|POINT M (140.724456473 -36.94237485 107)
4|4 Area|POINT M (140.837528167 -37.269629989 146.85)
4|4 Area|POINT M (140.837749315 -37.27305935 147.23)
4|4 Area|POINT M (140.844039952 -37.339996035 154.72)
4|4 Area|POINT M (140.843992757 -37.343115101 155.08)
4|4 Area|POINT M (140.842122319 -37.3512202869999 156)
4|4 Area|POINT M (140.828653246 -37.477602373 170.59)
4|4 Area|POINT M (140.818160788 -37.5071588869999 174)
4|4 Area|POINT M (140.629608862 -36.7483643959999 55.68)
4|4 Area|POINT M (139.821222309 -36.92564766 12.06)
4|4 Area|POINT M (139.445132426 -35.290784201 2.55)
4|4 Area|POINT M (139.432185722 -35.3044339319999 4.48)
4|4 Area|POINT M (139.337459925 -35.6959150599999 51.89)
4|4 Area|POINT M (139.490390461 -35.9375098629999 85.39)
4|4 Area|POINT M (139.798531864 -36.426447751 148.38)
4|4 Area|POINT M (139.87716725 -36.622348437 171.59)
4|4 Area|POINT M (140.009841252 -37.0144525119999 224.59)
4|4 Area|POINT M (140.103821733 -37.115186888 239.19)
4|4 Area|POINT M (140.239251831 -37.3952260299999 274.63)
4|4 Area|POINT M (140.354611997 -37.5639791789999 297.64)
4|4 Area|POINT M (140.498565668 -37.7059531799999 321.14)
4|4 Area|POINT M (140.599610948 -37.745533215 332.2)
4|4 Area|POINT M (140.752400391 -37.813720092 348.5)
4|4 Area|POINT M (140.920215338 -37.847046447 365.04)
4|4 Area|POINT M (139.7568301 -37.163027574 0.32)
4|4 Area|POINT M (139.780153399 -37.1669188979999 2.62)
4|4 Area|POINT M (139.890321463 -37.2169728009999 14.41)
4|4 Area|POINT M (140.13744256 -37.311551154 41)
4|4 Area|POINT M (139.95461682 -37.320766385 9.66)
4|4 Area|POINT M (140.013328243 -37.4800231419999 0.1)
4|4 Area|POINT M (140.226827307 -37.5495662169999 21.97)
4|4 Area|POINT M (138.519277292 -31.7274871129999 89.25)
4|4 Area|POINT M (138.694686647 -34.1458563739999 0.5)
4|4 Area|POINT M (140.115813884 -37.511423726 10.69)
4|4 Area|POINT M (140.838681908 -37.972564151 17.33)
4|4 Area|POINT M (139.048659866 -34.795381063 2.15)
4|4 Area|POINT M (129.094400282 -31.6459131139999 9.69)
4|4 Area|POINT M (129.382955601 -31.637990901 37.76)
4|4 Area|POINT M (129.875219171 -31.579837262 84.95)
4|4 Area|POINT M (130.372526302 -31.5763976759999 132.68)
4|4 Area|POINT M (131.072721237 -31.3961762339999 203.5)
4|4 Area|POINT M (132.882257514 -31.871424329 396.04)
4|4 Area|POINT M (136.746468836 -33.063941782 828.7)
4|4 Area|POINT M (137.574003727 -32.6158778289999 926.06)
4|4 Area|POINT M (134.246345723 -32.8182618819999 107.77)
4|4 Area|POINT M (135.269816449 -33.9467459439999 282.6)
4|4 Area|POINT M (137.515073584 -32.732122832 14.93)
4|4 Area|POINT M (136.564954769 -33.906091617 199.29)
4|4 Area|POINT M (135.854845292 -34.691594919 312.98)
4|4 Area|POINT M (138.432807341 -33.460153571 124.02)
4|4 Area|POINT M (138.485082175 -33.6946906709999 153.37)
4|4 Area|POINT M (138.163925705 -34.1571439579999 208.03)
4|4 Area|POINT M (139.302924847 -34.135318089 48.75)
4|4 Area|POINT M (139.053614161 -34.5041777009999 0.5)
4|4 Area|POINT M (139.069605346 -34.61115645 14)
4|4 Area|POINT M (139.15754074 -34.8506696279999 62.5)
4|4 Area|POINT M (138.906147698 -35.056900039 30.5)
4|4 Area|POINT M (139.178428508 -35.149835765 59.66)
4|4 Area|POINT M (138.76038776 -35.4547991589999 67.76)
4|4 Area|POINT M (140.437462202 -34.250235451 208.85)
4|4 Area|POINT M (140.810938666 -34.2150218149999 251.5)
4|4 Area|POINT M (139.666165509 -34.6324976189999 10.2)
4|4 Area|POINT M (140.513002752 -34.642645178 20.37)
4|4 Area|POINT M (140.166498096 -34.880995329 71.27)
4|4 Area|POINT M (139.515130089 -35.112196067 147.19)
4|4 Area|POINT M (139.746775301 -35.3100642649999 24.4)
4|4 Area|POINT M (140.953976846 -35.2448231449999 144.58)
4|4 Area|POINT M (140.754159126 -35.5130204079999 26.61)
4|4 Area|POINT M (138.452837976 -35.3594631459999 21.99)
4|4 Area|POINT M (139.702041934 -35.473674025 32.53)
4|4 Area|POINT M (139.944828083 -35.7964696339999 75.78)
4|4 Area|POINT M (140.1240844 -35.9375292569999 98.5)
4|4 Area|POINT M (137.10489352 -33.322694226 108.4)
4|4 Area|POINT M (138.539970396 -32.734994974 41.58)
4|4 Area|POINT M (138.57771458 -33.2922332859999 55.53)
4|4 Area|POINT M (140.396116613 -36.507410051 49.25)
4|4 Area|POINT M (140.796076761 -37.6265611279999 187.49)
4|4 Area|POINT M (139.722778082 -36.2735610729999 129.81)
4|4 Area|POINT M (140.954031085 -37.463987731 14.72)
4|4 Area|POINT M (134.884602891 -33.33558863 193.38)
4|4 Area|POINT M (135.420930473 -34.2613733479999 322.37)
4|4 Area|POINT M (138.299014268 -32.086872534 26.95)
4|4 Area|POINT M (133.200968133 -26.342193473 38.46)
4|4 Area|POINT M (133.396284862 -26.972685681 114.08)
4|4 Area|POINT M (133.819919631 -27.5547685409999 192.16)
4|4 Area|POINT M (134.15447216 -28.258133882 280.47)
