5|Elizabeth North|POINT(138.67630793576 -34.7009622184906)
5|Minchington 5|POINT(138.680100939096 -34.6995868248768)
5|Kipsy Street Reserve|POINT(138.449536610989 -35.2800751390139)
5|Dolphin Boulevard|POINT(138.47044514806 -35.2742227511205)
5|Adventure Playground|POINT(138.474844859167 -35.1531995538551)
5|Aldinga Oval Playground|POINT(138.480603836282 -35.2680642043196)
5|Babbacombe Dr|POINT(138.4766651298 -35.2134167851267)
5|Barbados Drv|POINT(138.488536516298 -35.1951014516139)
5|St Nicholas Avenue|POINT(138.465451372972 -35.2639492649461)
5|Clarrie Eatts Reserve|POINT(138.448143975262 -35.3082942669714)
5|Clearwater Cres|POINT(138.48065332537 -35.1951768434455)
5|Jubilee 5|POINT(138.475285395677 -35.153777927783)
5|Esplanade Shipwreck|POINT(138.468208832585 -35.1669964776696)
5|Gulf Parade|POINT(138.471322601769 -35.2304646262139)
5|Graham Rabett Reserve|POINT(138.472686156335 -35.2069234953193)
5|Grand Bvd Playground|POINT(138.481974225231 -35.1835464924111)
5|Norman Victory Reserve|POINT(138.468228823693 -35.324691958515)
5|Stewart Avenue|POINT(138.45432298574 -35.2725131785136)
5|Hasting Avenue|POINT(138.449047853813 -35.3399270005267)
5|Helmsman Tce|POINT(138.472498391373 -35.1851369832253)
5|Jane St|POINT(138.472341434133 -35.1733546524907)
5|Jasmine Avenue|POINT(138.479147717512 -35.2300525403994)
5|Lantern Drv|POINT(138.483762075666 -35.1978840259927)
5|Lyndhurst Ave|POINT(138.472893021277 -35.1798320973067)
5|Hartley / Ngunya Res|POINT(138.503885231854 -35.1551215547216)
5|McAvamey St (CFS)|POINT(138.459261205418 -35.3275870861293)
5|Nashwauk Crescent|POINT(138.47189364193 -35.1989914481225)
5|Myerhoff Reserve|POINT(138.462581844934 -35.2715623351316)
5|Nashwauk Crescent Res|POINT(138.471244387253 -35.1980184250818)
5|5way Drv - Community|POINT(138.478873813996 -35.2246703325359)
5|Perth Street Playground|POINT(138.471293645474 -35.1688349663594)
5|Port Noarlunga Oval|POINT(138.475793470225 -35.1584938060285)
5|Quadrant Tce|POINT(138.472223326334 -35.1819826254722)
5|Storey St|POINT(138.447804805547 -35.2837639875985)
5|Butterworth Street|POINT(138.454036460893 -35.2733774223581)
5|Hamilton Road Exercise|POINT(138.453620894853 -35.2721013936612)
5|Tiller Drv|POINT(138.473392518711 -35.1877361597241)
5|Whitney Cres|POINT(138.487462574088 -35.1893792922541)
5|William Eatts Reserve|POINT(138.455102114349 -35.3247839940655)
5|Greenlees Parade Res|POINT(138.466090975251 -35.2700780455425)
5|Grand Bvd Playground|POINT(138.481690736691 -35.184213635185)
5|Beacon Avenue|POINT(138.472760295194 -35.18527709335)
5|Hawksnest Avenue|POINT(138.48567694339 -35.2026555268905)
5|Grand Bvd|POINT(138.482879744106 -35.2056010159522)
5|Nicholl Avenue Reserve|POINT(138.453587172996 -35.2826427791438)
5|Periwinkle Drive Res|POINT(138.468350346886 -35.2711198265556)
5|Edithburgh Ave|POINT(138.484580336685 -35.2127973283414)
5|Nautical Circuit Res|POINT(138.47892487783 -35.1802312585753)
5|Lighthouse Tce|POINT(138.47877731068 -35.1782390803862)
5|Skoda St Reserve|POINT(138.465524077221 -35.2677268396961)
5|Navigation St|POINT(138.478841352475 -35.1751543398855)
5|South Pacific 5|POINT(138.477729606462 -35.1713367950233)
5|Lyndhurst Ave|POINT(138.474212251171 -35.1798263151981)
5|Baden  Tce|POINT(138.473036265734 -35.1173534475244)
5|Bethany St|POINT(138.497064851213 -35.1545654872106)
5|Bice Oval|POINT(138.481488463038 -35.1411938133847)
5|Brentwood Drv Sth Playg|POINT(138.508056649606 -35.155928125651)
5|Brentwood Drive|POINT(138.506874383148 -35.1511359895992)
5|Brixton Ave|POINT(138.473307190437 -35.1410253119374)
5|Brodie Crescent|POINT(138.480243734923 -35.1272144291284)
5|Challenge Drv|POINT(138.502263232879 -35.1445218179299)
5|Chilcomb Drv|POINT(138.520788790131 -35.1502117030618)
5|Corinth Rd|POINT(138.514399123821 -35.1468780181882)
5|Forsyth Reserve|POINT(138.526812962495 -35.1499655580994)
5|Enard/Lorne Cres|POINT(138.514182184273 -35.1490804754296)
5|Gabrenol/Garland Res|POINT(138.500009498171 -35.1532940992839)
5|Gerald Court|POINT(138.490507835952 -35.1250053797033)
5|Hender Avenue|POINT(138.483082173167 -35.1478476047553)
5|P.J.Vandeleur Reserve|POINT(138.513697673433 -35.1580940107174)
5|Holly Rise|POINT(138.52289305326 -35.1458772850196)
5|Artie Ferguson Reserve|POINT(138.490798051077 -35.1346943777961)
5|Noarlunga-Morphett Vale|POINT(138.519560534423 -35.1567660008872)
5|Morton Rd|POINT(138.497415151054 -35.1294067631883)
5|New Rd|POINT(138.485013339025 -35.1517788223123)
5|R.J Bradshaw 5|POINT(138.477805298508 -35.1446287117431)
5|Scenic Way|POINT(138.526567742185 -35.1457536121976)
5|Taranaki Crescent|POINT(138.495069756747 -35.1509937713924)
5|Upper Penneys Hill Rd|POINT(138.538423855527 -35.1451660133278)
5|D M Coe Reserve|POINT(138.480250677103 -35.1362463553977)
5|D.J. Leane Reserve|POINT(138.477391438368 -35.1205312732065)
5|Fuschia Street|POINT(138.508974037022 -35.1595058358394)
5|Tintara Walk Reserve|POINT(138.505186257388 -35.159381806973)
5|Bice Oval Mills Avenue|POINT(138.481509458463 -35.1424578551133)
5|Rotary 5 Playground|POINT(138.471300025309 -35.1390359220014)
5|Lot 6 (Stage 1)|POINT(138.467723523142 -35.1457660538975)
5|D. J. Leane Reserve|POINT(138.476977464143 -35.1225978183317)
5|Esplanade|POINT(137.998513055795 -33.0221308203491)
5|Centenary 5|POINT(138.60698029291 -33.49910791443)
5|Gladstone  Terrace|POINT(138.35720865003 -33.2690501411119)
5|Gulnare Oval playground|POINT(138.441250148363 -33.4680035435409)
5|Georgetown War Memorial|POINT(138.393543870135 -33.3611210296427)
5|Port Germain tennis|POINT(138.000858238998 -33.0202713728135)
5|Centenary Playground|POINT(138.240881208108 -32.9354106325358)
5|RSL Playground|POINT(138.096467647774 -32.649154532585)
5|Centenary Pk Wilmington|POINT(138.101801653488 -32.6537794847936)
5|Melrose Playground|POINT(138.187053040576 -32.8258567831502)
5|Melrose skate 5|POINT(138.188906628825 -32.8254588971565)
5|Community Bike Track|POINT(138.348421903046 -32.8816683288237)
5|Booleroo oval Playgroun|POINT(138.355995090759 -32.881845217209)
5|Lions Community|POINT(138.35138630755 -32.880800569082)
5|Wongabirrie 5|POINT(138.266785914278 -33.0315225565739)
5|Laura 5|POINT(138.29975880675 -33.1807237680147)
5|Caltowie playground|POINT(138.482129810744 -33.1818254307728)
5|Jamestown Sporting|POINT(138.599889824795 -33.2103168589919)
5|Memorial 5 Jamestown|POINT(138.604032725528 -33.2021400151081)
5|Main Street Playground|POINT(138.83875080422 -32.9734853193024)
5|Victoria 5 Reserve|POINT(138.834452312585 -32.9804565251835)
5|Wilmington BMX Track|POINT(138.094987420917 -32.6496412198186)
5|Wattle St|POINT(139.313410357758 -34.9133822378489)
5|River Lane|POINT(139.311100319344 -34.9160423233361)
5|Brinkworth Rd|POINT(139.070472266618 -34.8258373683702)
5|South Tce|POINT(139.617024633741 -34.3561204599634)
5|Dearden Tce|POINT(139.76309833911 -34.0365776324796)
5|High St|POINT(139.672200272403 -34.0363154829031)
5|Mannum Sedan Rd|POINT(139.282197623355 -34.6535547875287)
5|River Rd|POINT(139.594237024115 -34.5673580743923)
5|Kings Riverside Dr|POINT(139.759210470087 -34.0270589323672)
5|Palmer|POINT(139.162810533051 -34.8542205031356)
5|Show ground|POINT(139.299835525631 -34.9226385632566)
5|Truro Oval|POINT(139.127464368853 -34.40532279667)
5|Heroes 5|POINT(139.125584874089 -34.4098159794064)
5|North Terrace|POINT(139.610688295918 -34.3494396559437)
5|Railway Terrace|POINT(138.746782511632 -34.5337085588825)
5|Songlark Grove|POINT(138.754297866707 -34.5731375406422)
5|Leo The Train 5|POINT(138.912489938684 -34.3392858001142)
5|Leo the train 5|POINT(138.913441996578 -34.3390118055794)
5|Freeling playground|POINT(138.813625841107 -34.4557781349404)
5|Freeling estate reserve|POINT(138.820524170362 -34.4515118234565)
5|Herbmattiske 5|POINT(138.810999589424 -34.4531200318286)
5|Tumby Tce playground|POINT(136.104157603778 -34.3837494963942)
5|Tumby Esplanade Picnic|POINT(136.104009715031 -34.3744904965969)
5|Tumby Esplanade Picnic|POINT(136.105530666113 -34.3705169933579)
5|Main street|POINT(134.684605179724 -33.1680529729035)
5|Memorial Drive|POINT(134.891793670577 -33.6467556307485)
5|Trudinger memorial 5|POINT(134.889698795742 -33.6475151290559)
5|Marble Range FC|POINT(135.476458845887 -34.5391559013421)
5|Cummins Railway|POINT(135.725423249178 -34.2661037313494)
5|Cummins School|POINT(135.726390319717 -34.2628990470992)
5|Tumby Bay Playground|POINT(136.103327696999 -34.3768234809232)
5|Cleve sporting bodies|POINT(136.494762031539 -33.7052727383564)
5|Cleve Community|POINT(136.490407050246 -33.7019132284316)
5|Lock FC Community|POINT(135.754648971258 -33.564446344277)
5|Minnipa Lane picnic|POINT(136.110698409838 -34.3877580404806)
5|Berryman playground|POINT(136.110098051361 -34.3954188835453)
5|Port Neil Jetty|POINT(136.348607149011 -34.116910534939)
5|Windsor Reserve|POINT(138.535385719999 -34.8569786614672)
5|Windsor Reserve|POINT(138.535312344708 -34.856396192219)
5|Pennington Oval Reserve|POINT(138.531574838391 -34.8570215003864)
5|Sinclair Square Reserve|POINT(138.530966325008 -34.8559154463749)
5|Cheltenham Racecourse|POINT(138.529843750703 -34.8640557493277)
5|Clarice Sutherland Res|POINT(138.514337408663 -34.8729268469054)
5|Carnegie South Reserve|POINT(138.507267470645 -34.8740948797955)
5|Pedlar Reserve|POINT(138.507545211765 -34.8810084029879)
5|First Avenue Reserve|POINT(138.514882235086 -34.8839252348993)
5|Gordon Reserve|POINT(138.518829667803 -34.8806819142231)
5|St Clair Recreation Res|POINT(138.538384450927 -34.8762787880107)
5|St Clair Recreation Res|POINT(138.540264658055 -34.8746664556556)
5|Norman Reserve|POINT(138.540964206709 -34.8810804123477)
5|Raymond Reserve|POINT(138.506853630269 -34.8868888143951)
5|McMahon Reserve|POINT(138.515437054368 -34.8864936618509)
5|Woodville West Reserve|POINT(138.521550817512 -34.8862926808588)
5|Smith Reserve|POINT(138.527158538097 -34.8902328493958)
5|Findon Reserve|POINT(138.528206425571 -34.8929175525935)
5|Almond Reserve|POINT(138.533971219278 -34.8937226554787)
5|David Reserve|POINT(138.531014657963 -34.8973726504831)
5|Woodville Apex|POINT(138.528562877075 -34.8999994044618)
5|Matheson Reserve|POINT(138.525096442786 -34.8979820222751)
5|Airdre Reserve|POINT(138.524235569282 -34.9047859539136)
5|Gleneagles Reserve|POINT(138.517292775217 -34.903459389311)
5|Wilford Reserve|POINT(138.51150304338 -34.9009248946329)
5|Carley Reserve|POINT(138.509614521446 -34.9015105980418)
5|Bunker Reserve|POINT(138.506060567892 -34.8992454457489)
5|Willcocks Reserve|POINT(138.508497614612 -34.9053938193907)
5|Pamela Reserve|POINT(138.535827281487 -34.9000958250017)
5|Dampier Reserve|POINT(138.539894915975 -34.9019138701467)
5|Ledger Oval Reserve|POINT(138.539844267163 -34.8966725192776)
5|MJ McInerney Reserve|POINT(138.552389081104 -34.8864485436516)
5|Alton Reserve|POINT(138.552208327492 -34.879653542889)
5|Sparrow Reserve|POINT(138.545954954475 -34.8644128595344)
5|Sparrow Reserve|POINT(138.545263054077 -34.8643489537148)
5|Fawk Reserve|POINT(138.545342371723 -34.8607034919804)
5|Railway Reserve|POINT(138.544464528146 -34.856598355707)
5|MJ McInerney Reserve|POINT(138.552308148287 -34.8866257069949)
5|Chelthenham Open Space|POINT(138.525755884357 -34.8663922267133)
5|Chelthenham racecourse|POINT(138.529485454957 -34.8641940101631)
5|Bradford rd playground|POINT(138.767266703428 -35.5135102547866)
5|Richard Ballard 5|POINT(138.78779203986 -35.500264071276)
5|Garden Reserve|POINT(138.781378185513 -35.5124046936788)
5|Lakala Reserve|POINT(138.677802603035 -35.5322295080385)
5|Maritime Heritage Trail|POINT(138.683506916768 -35.5345041075966)
5|Strathalbyn Caravan Pk|POINT(138.886583567037 -35.2592858962289)
5|Thomas E Adams 5|POINT(138.892539821375 -35.2607298156064)
5|Lions 5 Soldier's|POINT(138.89073325544 -35.2572656778829)
5|Nanyima aka playground|POINT(139.036165818818 -35.2964275804266)
5|anzac 5 playground|POINT(138.970675142854 -35.4078333183948)
5|Milang jetty playground|POINT(138.976181574798 -35.4065730855129)
5|Milang Caravan 5|POINT(138.9761212134 -35.4069479354943)
5|Bristol-Smith Reserve|POINT(138.784626163 -35.5148123892164)
5|Mount Compass Community|POINT(138.618261587776 -35.3479742734751)
5|Mount compass community|POINT(138.618347720042 -35.3495417063663)
5|Commodore Reserve|POINT(138.685370090939 -35.5323926728223)
