3||POINT(141.383764727723 -27.9847013406914)
3||POINT(141.384046274325 -27.9120212448025)
3||POINT(141.384345272922 -27.956699187022)
3||POINT(141.385987101695 -28.1123511418221)
3||POINT(141.386034060175 -28.0090465556574)
3||POINT(141.386785579434 -28.1132914841641)
3||POINT(141.387457908909 -28.0103734253598)
3||POINT(141.38779130727 -28.0011707035562)
3||POINT(141.388462442515 -28.0748256763736)
3||POINT(141.389375384526 -28.1150482193591)
3||POINT(141.389832982739 -27.9541513162216)
3||POINT(141.390078737576 -28.1109157503284)
3||POINT(141.390365431419 -28.111403648268)
3||POINT(141.390733440101 -28.1147538359769)
3||POINT(141.39101816008 -28.0700141004156)
3||POINT(141.392971048896 -27.955731584791)
3||POINT(141.393071873642 -27.9931276645541)
3||POINT(141.393088315889 -27.9557286329425)
3||POINT(141.393145468984 -27.9539648166314)
3||POINT(141.393497842787 -27.8768150658909)
3||POINT(141.393786542404 -28.0876612657012)
3||POINT(141.393957795128 -27.8798645517304)
3||POINT(141.394320838523 -27.9102124028521)
3||POINT(141.395275373848 -28.1191891530403)
3||POINT(141.39531230843 -27.8758074138569)
3||POINT(141.395535234949 -28.0061984089322)
3||POINT(141.395599697377 -28.0824547203841)
3||POINT(141.395624260828 -28.0824700831521)
3||POINT(141.395731018887 -27.8857965327632)
3||POINT(141.395813424717 -28.1613316476956)
3||POINT(141.395828084287 -28.0824138101283)
3||POINT(141.395830532037 -28.2051013433795)
3||POINT(141.395832375194 -28.0823937612707)
3||POINT(141.396055289142 -27.8852365628079)
3||POINT(141.396060814757 -28.2045019538779)
3||POINT(141.396080968277 -27.8855708837498)
3||POINT(141.396128110755 -27.8833545395541)
3||POINT(141.396300585329 -28.2041971151972)
3||POINT(141.396767933411 -27.8878473020253)
3||POINT(141.397219259829 -27.8805053017452)
3||POINT(141.397537705902 -28.0087844369721)
3||POINT(141.397616272694 -27.8891793657918)
3||POINT(141.397946925772 -27.8791594879371)
3||POINT(141.39872792679 -27.9437579937189)
3||POINT(141.399391004603 -27.9428390902653)
3||POINT(141.399910990207 -27.9623052759623)
3||POINT(141.400220113637 -27.9107239248262)
3||POINT(141.400393592984 -27.9252675613384)
3||POINT(141.40130786993 -28.113584950461)
3||POINT(141.402308234763 -27.9517410174998)
3||POINT(141.402380707304 -27.970312522613)
3||POINT(141.403004985414 -27.9039021297984)
3||POINT(141.403203758349 -28.105209607823)
3||POINT(141.40322935412 -27.9373270032518)
3||POINT(141.403819271523 -27.9678177563883)
3||POINT(141.404016245196 -28.1119919049391)
3||POINT(141.404478273422 -28.09785852876)
3||POINT(141.404578245762 -28.0904491681723)
3||POINT(141.404736661616 -28.0949108563675)
3||POINT(141.40632623643 -27.9264533682989)
3||POINT(141.406986640068 -28.0556857687823)
3||POINT(141.407125120982 -28.0804963837863)
3||POINT(141.407158651806 -28.0926999142526)
3||POINT(141.407169153774 -28.0558235851264)
3||POINT(141.407269544482 -28.0831397136572)
3||POINT(141.407650360106 -28.0811034852074)
3||POINT(141.407868439121 -27.9401318867163)
3||POINT(141.408114807308 -27.9404739420193)
3||POINT(141.408598046692 -28.0828064348257)
3||POINT(141.408640435759 -27.941054521231)
3||POINT(141.409407741545 -28.0920648865382)
3||POINT(141.409532686555 -27.9544762484198)
3||POINT(141.409636816732 -27.9515485535357)
3||POINT(141.409677860267 -27.9535832962173)
3||POINT(141.409790643409 -28.0230941869691)
3||POINT(141.409836253738 -28.0817707979657)
3||POINT(141.41009993894 -27.9542941422568)
3||POINT(141.410217675185 -27.9558575308314)
3||POINT(141.411374539339 -27.9581826267114)
3||POINT(141.411365216437 -27.9581557597766)
3||POINT(141.411685463571 -27.9564790582328)
3||POINT(141.412292770587 -28.143182599458)
3||POINT(141.412912684072 -27.9610026048237)
3||POINT(141.413000191117 -27.9593685675393)
3||POINT(141.413163071528 -28.0765115715648)
3||POINT(141.413637852821 -28.0771320701736)
3||POINT(141.414635198999 -27.96248904948)
3||POINT(141.414886368224 -27.9628836040839)
3||POINT(141.415856421298 -27.9970919976988)
3||POINT(141.41591926597 -28.137992111633)
3||POINT(141.416571073585 -28.0934847398083)
3||POINT(141.416644608243 -28.0932471531807)
3||POINT(141.417042753092 -27.9643815258385)
3||POINT(141.417044593992 -27.9643586859333)
3||POINT(141.4174723614 -27.9794394909738)
3||POINT(141.417834426979 -28.0021903646667)
3||POINT(141.417884352297 -28.1312808093904)
3||POINT(141.417899623564 -27.9674224609072)
3||POINT(141.417942829582 -28.0019203587238)
3||POINT(141.418108603707 -28.1001717049643)
3||POINT(141.418198774306 -27.9678827483221)
3||POINT(141.418586198002 -27.969056583565)
3||POINT(141.419207321362 -27.9698685995578)
3||POINT(141.420137907306 -28.0821312510587)
3||POINT(141.420152429677 -28.0820672183292)
3||POINT(141.420154028475 -27.9708584114592)
3||POINT(141.420527031819 -27.97163498763)
3||POINT(141.421359134986 -27.9063000788906)
3||POINT(141.421387040754 -27.9063008060147)
3||POINT(141.422332917051 -27.9786344849922)
3||POINT(141.423025363251 -28.064716330222)
3||POINT(141.423114967202 -27.8124861251087)
3||POINT(141.424412347379 -27.9933494971929)
3||POINT(141.424413820858 -27.9933403770125)
3||POINT(141.425244790649 -28.0668220096847)
3||POINT(141.425352810082 -28.0481749772597)
3||POINT(141.425475473594 -27.9741571628556)
3||POINT(141.425731590615 -27.809000442626)
3||POINT(141.425793371677 -28.0194676392871)
3||POINT(141.426097470892 -27.8092459828153)
3||POINT(141.426087944017 -27.8092075635822)
3||POINT(141.42634882709 -27.8080119533221)
3||POINT(141.426363810566 -28.0274882696613)
3||POINT(141.42636515437 -27.8082056825312)
3||POINT(141.426377279843 -28.0274790220092)
3||POINT(141.426435117504 -28.027106278797)
3||POINT(141.426454137389 -28.0271007141285)
3||POINT(141.426626102388 -28.0191645138456)
3||POINT(141.426646824992 -28.0718065362359)
3||POINT(141.426719942794 -28.0198189179064)
3||POINT(141.427047073939 -28.0585064280128)
3||POINT(141.427274453531 -27.8053533189389)
3||POINT(141.427283079571 -27.9779906738383)
3||POINT(141.427295624731 -27.8052655250798)
3||POINT(141.427318197345 -27.9779868645161)
3||POINT(141.427407291831 -27.8051994736002)
3||POINT(141.4275592509 -27.9628428295217)
3||POINT(141.427713676715 -27.9629706903211)
3||POINT(141.427904648007 -27.9629693744733)
3||POINT(141.427945919517 -27.9738979643785)
3||POINT(141.428066360666 -28.015276902193)
3||POINT(141.428087412068 -27.9896440386599)
3||POINT(141.428213184365 -27.9726380049199)
3||POINT(141.428273793367 -27.9850316928299)
3||POINT(141.428370036171 -27.976856959041)
3||POINT(141.428490047481 -27.9868554905672)
3||POINT(141.428523024716 -27.9863309262335)
3||POINT(141.428539711409 -27.9743886287211)
3||POINT(141.428596674685 -28.0204796863345)
3||POINT(141.428599060404 -28.0204679454326)
3||POINT(141.428614387829 -28.0197632931989)
3||POINT(141.428623158803 -28.0197541502493)
3||POINT(141.428638273996 -28.0192923690299)
3||POINT(141.428667198577 -27.9736787486533)
3||POINT(141.4286864101 -28.0201581056673)
3||POINT(141.428697904157 -28.0201587017129)
3||POINT(141.429014305032 -27.9757538586004)
3||POINT(141.42906882376 -27.9773267172025)
3||POINT(141.429075822881 -27.9761291218768)
3||POINT(141.429121781846 -27.9766616547089)
3||POINT(141.430178311596 -28.0636262383252)
3||POINT(141.430962604991 -27.9986740117502)
3||POINT(141.431055764628 -28.0001462905539)
3||POINT(141.431072115413 -27.999576560889)
3||POINT(141.431105339547 -28.0361608440332)
3||POINT(141.431122475049 -28.0006193687193)
3||POINT(141.431534891567 -28.0053692704316)
3||POINT(141.432187457091 -28.0112082175028)
3||POINT(141.432308222585 -28.0268505614866)
3||POINT(141.432540860593 -28.0808416446445)
3||POINT(141.432790242661 -28.0220104091155)
3||POINT(141.432830772072 -28.0562434709433)
3||POINT(141.433080988704 -28.0796642269748)
3||POINT(141.433514270663 -28.0199501818649)
3||POINT(141.434367001662 -28.0274346833513)
3||POINT(141.434607201019 -28.0288012536635)
3||POINT(141.434618806496 -28.0303328065399)
3||POINT(141.43462559934 -28.0303323336972)
3||POINT(141.435144036828 -28.0336930580344)
3||POINT(141.43516441369 -28.0418014710671)
3||POINT(141.435173598171 -28.0330964838454)
3||POINT(141.435236223172 -28.0479065585383)
3||POINT(141.436512163134 -28.0458635236488)
3||POINT(141.437547646262 -28.0415089736177)
3||POINT(141.441630201129 -28.1135880977984)
3||POINT(141.441709410603 -28.0585960545409)
3||POINT(141.441738597867 -28.0585516467589)
3||POINT(141.442472509739 -28.125187577682)
3||POINT(141.44330703987 -28.1247281182434)
3||POINT(141.443351896994 -28.0645577899141)
3||POINT(141.443386748813 -28.0696139670687)
3||POINT(141.443408064951 -28.0987483215422)
3||POINT(141.443575099631 -28.1253945708264)
3||POINT(141.444257173782 -28.1684276329766)
3||POINT(141.44472123892 -28.0700285100256)
3||POINT(141.444729360835 -28.0700239719918)
3||POINT(141.446009282631 -28.0725644780814)
3||POINT(141.446340239246 -28.0722540182721)
3||POINT(141.446345054894 -28.0722010246685)
3||POINT(141.447379766692 -28.0772397690232)
3||POINT(141.447951475159 -28.0788022425095)
3||POINT(141.447944927707 -28.0787210367749)
3||POINT(141.448470566826 -28.0800586599961)
3||POINT(141.44968790636 -28.0831799216372)
3||POINT(141.449682728115 -28.083165860046)
3||POINT(141.449790269219 -28.0838172168768)
3||POINT(141.450938009862 -28.0860304884997)
3||POINT(141.451278402876 -28.0864649244348)
3||POINT(141.45212783127 -28.0877386516673)
3||POINT(141.452949902565 -28.0885287126255)
3||POINT(141.454200775021 -28.1024514173091)
3||POINT(141.454492075623 -28.1023759949915)
3||POINT(141.454652897566 -28.0918367665668)
3||POINT(141.454759034411 -28.0907514972251)
3||POINT(141.454763464023 -28.0899901184567)
3||POINT(141.454899007246 -28.0988867789209)
3||POINT(141.455349314643 -28.0896507238007)
3||POINT(141.455378640149 -28.0983888935092)
3||POINT(141.455780111945 -28.0979484856287)
3||POINT(141.456002031038 -28.0898414246981)
3||POINT(141.457421996629 -28.1443198762903)
3||POINT(141.458525350848 -28.0985183917742)
3||POINT(141.458541888661 -28.0997629077577)
3||POINT(141.459885839938 -28.1310639324141)
3||POINT(141.460192531826 -28.1003587266471)
3||POINT(141.462134939214 -28.099750759927)
3||POINT(141.468292277758 -28.1443636642689)
3||POINT(141.47001330236 -28.139213282261)
3||POINT(141.470681717684 -28.1384638904005)
3||POINT(141.470914268077 -28.1266018328264)
3||POINT(141.471588415343 -28.1270084439384)
3||POINT(141.472322014683 -28.126898248443)
3||POINT(141.473349111182 -28.1329146400246)
3||POINT(141.474769961819 -28.1375732703551)
3||POINT(141.474853191543 -28.1353483835817)
3||POINT(141.475140383297 -28.1336394763936)
3||POINT(141.476343364976 -28.1285648123599)
3||POINT(141.476477597472 -28.1287110934379)
3||POINT(141.476629376826 -28.1287429662438)
3||POINT(141.477623185939 -28.135904632827)
3||POINT(141.477726250428 -28.1280740873594)
3||POINT(141.478001983935 -28.13556703699)
3||POINT(141.478010250897 -28.1355565396125)
3||POINT(141.478292263734 -28.1353019501352)
3||POINT(141.478486796328 -28.135013280064)
3||POINT(141.479027226082 -28.1341846019355)
3||POINT(141.479306013986 -28.133961338824)
3||POINT(141.47940022969 -28.133773558507)
3||POINT(141.479677061089 -28.1334886600901)
3||POINT(141.485394886878 -28.1282682638692)
3||POINT(141.490256570373 -28.1373369835814)
3||POINT(141.492275969098 -28.1374467107989)
3||POINT(141.494092467102 -28.1464251890783)
3||POINT(141.495031281443 -28.1445510821168)
3||POINT(141.495492298969 -28.1420854774125)
3||POINT(141.495598962017 -28.1450625571452)
3||POINT(141.496471921692 -28.1554284846626)
3||POINT(141.49878947062 -28.1495936628093)
3||POINT(141.498911193064 -28.1494926797325)
3||POINT(141.498940644079 -28.1497226223761)
3||POINT(141.506608050012 -28.1552103348157)
3||POINT(141.511056054779 -28.1588795560387)
3||POINT(141.511061145773 -28.1588727677826)
3||POINT(141.51541418309 -28.1620104415425)
3||POINT(141.520582326794 -28.1647417292885)
3||POINT(141.521238816475 -28.1698055239056)
3||POINT(141.521686544407 -28.1654480691637)
3||POINT(141.522198093864 -28.1705422827706)
3||POINT(141.523384100274 -28.1710740223005)
3||POINT(141.526970546008 -28.1671251781586)
3||POINT(141.529030480059 -28.167484013683)
3||POINT(141.534837165439 -28.1662944357503)
3||POINT(141.537838341757 -28.1668566750623)
3||POINT(141.538010477367 -28.1670987717615)
3||POINT(141.538181791925 -28.169828526906)
3||POINT(141.539850414882 -28.1673967576948)
3||POINT(141.540722960188 -28.1674513465779)
3||POINT(141.541651145949 -28.1676298940623)
3||POINT(141.544859056997 -28.165215162751)
3||POINT(141.54603435459 -28.1649015555138)
3||POINT(141.546361635574 -28.1648453788724)
3||POINT(141.54653283603 -28.1648339557068)
3||POINT(141.549007495513 -28.1636702108822)
3||POINT(141.549817623826 -28.1630046162039)
3||POINT(141.550692876594 -28.1644309322876)
3||POINT ZM (143.708972426155 -37.514521943716 0 -1.79769313486232e+308)
3||POINT ZM (143.712433037035 -37.422881533129 0 -1.79769313486232e+308)
3||POINT ZM (143.8000900327 -37.5543940422955 0 -1.79769313486232e+308)
3||POINT ZM (143.817387094463 -37.582646526428 0 -1.79769313486232e+308)
3||POINT ZM (143.820974916579 -37.5570573826023 0 -1.79769313486232e+308)
3||POINT ZM (143.821866399453 -37.557440292302 0 -1.79769313486232e+308)
3||POINT ZM (143.822313566713 -37.5576212150629 0 -1.79769313486232e+308)
3||POINT ZM (143.822387927871 -37.5497821290159 0 -1.79769313486232e+308)
3||POINT ZM (143.822658060804 -37.5507900709588 0 -1.79769313486232e+308)
3||POINT ZM (143.822762128322 -37.5515890145564 0 -1.79769313486232e+308)
3||POINT ZM (143.823027870233 -37.5314046359832 0 -1.79769313486232e+308)
3||POINT ZM (143.823111196283 -37.5453274799768 0 -1.79769313486232e+308)
3||POINT ZM (143.867514027094 -37.5660634364167 0 -1.79769313486232e+308)
3||POINT ZM (143.867610484383 -37.5881497646179 0 -1.79769313486232e+308)
3||POINT ZM (143.873498189927 -37.5420946409505 0 -1.79769313486232e+308)
3||POINT ZM (143.874024520478 -37.5222044532293 0 -1.79769313486232e+308)
3||POINT ZM (143.874696850348 -37.5754844155316 0 -1.79769313486232e+308)
3||POINT ZM (143.883884620838 -37.556019184319 0 -1.79769313486232e+308)
3||POINT ZM (143.88401424564 -37.6490099546085 0 -1.79769313486232e+308)
3||POINT ZM (143.884860089559 -37.5651761843268 0 -1.79769313486232e+308)
3||POINT ZM (143.885209664917 -37.5558804816508 0 -1.79769313486232e+308)
3||POINT ZM (143.886025068511 -37.5648644520072 0 -1.79769313486232e+308)
3||POINT ZM (143.887427613468 -37.6525623796823 0 -1.79769313486232e+308)
3||POINT ZM (143.887786247641 -37.6501626018038 0 -1.79769313486232e+308)
3||POINT ZM (143.896401063804 -37.5526750617405 0 -1.79769313486232e+308)
3||POINT(144.275360611777 -38.1724496867367)
3||POINT(144.299232377071 -38.1734781316606)
3||POINT(144.309076654447 -38.1425056722412)
3||POINT(144.312341200613 -38.0568354813046)
3||POINT(144.317763959525 -38.1468969356976)
3||POINT(144.317775836862 -38.1468981036341)
3||POINT(144.317899532147 -38.1468838964294)
3||POINT(144.319968423772 -38.1354391249055)
3||POINT(144.321498772327 -38.2060154554489)
3||POINT(144.327590593194 -38.2477884582975)
3||POINT(144.328734937584 -38.1027235009931)
3||POINT(144.335938351889 -38.164765578671)
3||POINT(144.336180634736 -38.1648030079697)
3||POINT(144.338450081053 -38.166015866435)
3||POINT(144.341467475373 -38.1408805131734)
3||POINT(144.341504858142 -38.140811407309)
3||POINT(144.346845476739 -38.1433778140821)
3||POINT(144.350137417257 -38.0910804680024)
3||POINT(144.352103644952 -38.1558156066184)
3||POINT(144.356274742273 -38.1391419715679)
3||POINT(144.356402646056 -38.1274464453994)
3||POINT(144.357106156335 -38.1221768999087)
3||POINT(144.357126775443 -38.1267598996959)
3||POINT(144.357348795286 -38.1405828999035)
3||POINT(144.3594657434 -38.1202422546335)
3||POINT(144.359511475143 -38.0735054579862)
3||POINT(144.360926728185 -38.0906027099802)
3||POINT(144.361909032204 -38.0830582547905)
3||POINT(144.361909355925 -38.0830492515945)
3||POINT(144.361909679645 -38.0830402483985)
3||POINT(144.361910003366 -38.0830312452025)
3||POINT(144.371712240051 -38.147238074793)
3||POINT(144.371993658394 -38.10087593446)
3||POINT(144.372131007241 -38.0634350800431)
3||POINT(144.372156990004 -38.0634231284502)
3||POINT(144.372245881532 -38.1472876629268)
3||POINT(144.372494074049 -38.1006678863088)
3||POINT(144.378823773418 -38.1477811356816)
3||POINT(144.378855703948 -38.1477735153936)
3||POINT(144.385037910054 -38.0282974416538)
3||POINT(144.390309752145 -38.0213977757154)
3||POINT(144.390754698648 -38.2941477790589)
3||POINT(144.390768409696 -38.294147254154)
3||POINT(144.393944768512 -38.1861523842942)
3||POINT(144.398166779135 -38.2932822562583)
3||POINT(144.398179205431 -38.2933074778131)
3||POINT(144.399616570671 -38.2927104718497)
3||POINT(144.399660131464 -38.292703560424)
3||POINT(144.41018069829 -38.022594282372)
3||POINT(144.410211787437 -38.0225472648109)
3||POINT(144.413324095643 -38.0370031427293)
3||POINT(144.454413915974 -38.1882945375026)
3||POINT(144.454457629252 -38.1883054287414)
3||POINT(144.454743587968 -38.1878716564652)
3||POINT(144.454854223339 -38.1875434532332)
3||POINT(144.489824400643 -38.2721479268277)
3||POINT(144.489938613131 -38.2721503716515)
3||POINT(144.510442689185 -38.2585659123525)
3||POINT(144.538278774337 -38.2549014833826)
3||POINT(144.553388453244 -38.161356308865)
3||POINT(144.557698827907 -38.1796579639142)
3||POINT(144.574613539903 -38.1689360403043)
3||POINT(144.71423493003 -38.1757399626725)
3||POINT(144.719045924136 -38.1715256988162)
3||POINT(144.719084018291 -38.1731514740428)
